address;source_location;insn;indent
0x40123c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;JB	401220 <kernel+0x70>;  (2) 
0x40123e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;MOVAPD	%XMM3,%XMM4;
0x401242;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;SHUFPS	$0x55,%XMM3,%XMM4;
0x401246;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;ADDSS	%XMM3,%XMM4;
0x40124a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;ADDSS	%XMM4,%XMM0;
0x40124e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;MOV	%RDI,%R10;
0x401251;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;CMP	%EAX,%EDI;
0x401253;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;JNE	401270 <kernel+0xc0>;
0x401255;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;JMP	4011e0 <kernel+0x30>;
0x401260;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;XOR	%R10D,%R10D;
0x401263;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;NOPW	%CS:(%RAX,%RAX,1);
0x401270;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;MOVSD	(%RSI,%R10,8),%XMM3;  (0) 
0x401276;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;MULSD	%XMM2,%XMM3;  (0) 
0x40127a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;CVTSS2SD	%XMM0,%XMM0;  (0) 
0x40127e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;ADDSD	%XMM3,%XMM0;  (0) 
0x401282;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:12;CVTSD2SS	%XMM0,%XMM0;  (0) 
0x401286;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;INC	%R10;  (0) 
0x401289;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;CMP	%R10,%RAX;  (0) 
0x40128c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;JNE	401270 <kernel+0xc0>;  (0) 
0x40128e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:11;JMP	4011e0 <kernel+0x30>;
