address;source_location;insn;indent
0x4012a0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x4012a4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	0xc(%RDX,%R12,1),%XMM1;  (2) 
0x4012ab;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (2) 
0x4012af;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x4012b5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (2) 
0x4012b9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x4012bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (2) 
0x4012c0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (2) 
0x4012c4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (2) 
0x4012c8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x4012cc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	0x10(%RDX,%R12,1),%XMM1;  (2) 
0x4012d3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (2) 
0x4012d7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (2) 
0x4012db;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x4012e1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x4012e4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (2) 
0x4012e8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (2) 
0x4012ec;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (2) 
0x4012f0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x4012f4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	0x14(%RDX,%R12,1),%XMM1;  (2) 
0x4012fb;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (2) 
0x4012ff;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (2) 
0x401303;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x401309;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x40130c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (2) 
0x401310;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (2) 
0x401314;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (2) 
0x401318;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x40131c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	0x18(%RDX,%R12,1),%XMM1;  (2) 
0x401323;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (2) 
0x401327;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x40132d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (2) 
0x401331;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x401334;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (2) 
0x401338;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (2) 
0x40133c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (2) 
0x401340;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x401344;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	0x1c(%RDX,%R12,1),%XMM1;  (2) 
0x40134b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (2) 
0x40134f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (2) 
0x401353;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x401359;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (2) 
0x40135d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (2) 
0x401361;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (2) 
0x401365;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (2) 
0x401369;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	$0x20,%R12;  (2) 
0x40136d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	%RBX,%R15;  (2) 
0x401370;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%R12,%R11;  (2) 
0x401373;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JNE	401230 <kernel+0x80>;  (2) 
0x401379;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%EAX,%R10D;(0) 
0x40137c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JE	401200 <kernel+0x50>;(0) 
0x401382;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;MOV	%R8,%R15;(0) 
0x401385;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;MOV	%R10,%R12;(0) 
0x401388;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;NOPL	(%RAX,%RAX,1);(0) 
0x401390;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSS	(%RDX,%R12,4),%XMM1;  (1) 
0x401396;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (1) 
0x40139a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VSQRTSD	%XMM1,%XMM1,%XMM1;  (1) 
0x40139e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VMOVSD	(%R15),%XMM2;  (1) 
0x4013a3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VDIVSD	%XMM1,%XMM2,%XMM1;  (1) 
0x4013a7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (1) 
0x4013ab;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VADDSD	%XMM0,%XMM1,%XMM0;  (1) 
0x4013af;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM0;  (1) 
0x4013b3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;INC	%R12;  (1) 
0x4013b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	%R9,%R15;  (1) 
0x4013b9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%R12,%RAX;  (1) 
0x4013bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JNE	401390 <kernel+0x1e0>;  (1) 
0x4013be;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JMP	401200 <kernel+0x50>;(0) 
0x4013c3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%RBX;
0x4013c4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R12;
0x4013c6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R13;
0x4013c8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R14;
0x4013ca;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R15;
0x4013cc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;RET;
0x4013cd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;VXORPS	%XMM0,%XMM0,%XMM0;
0x4013d1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;RET;
0x4013d2;:0;NOPW	%CS:(%RAX,%RAX,1);
0x4013dc;:0;NOPL	(%RAX);
