address;source_location;insn;indent
0x1430;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x28(%RSP),%XMM10;  (6) 
0x1436;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x20(%RSP),%XMM11;  (6) 
0x143c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x18(%RSP),%XMM12;  (6) 
0x1442;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x10(%RSP),%XMM13;  (6) 
0x1448;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x70(%RSP),%XMM14;  (6) 
0x144e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;ADD	0xa0(%RSP),%R13;  (6) 
0x1456;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;ADD	$0x8,%RBP;  (6) 
0x145a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM0,%XMM15,%XMM0;  (6) 
0x145e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM4,%XMM1,%XMM1;  (6) 
0x1462;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM2,%XMM2,%XMM2;  (6) 
0x1466;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM2,%XMM1,%XMM1;  (6) 
0x146a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM6,%XMM5,%XMM2;  (6) 
0x146e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x1472;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x1476;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x147a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM3,%XMM7,%XMM2;  (6) 
0x147e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x1482;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x1486;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x148a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM10,%XMM9,%XMM2;  (6) 
0x148f;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x1493;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x1497;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x149b;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM12,%XMM11,%XMM2;  (6) 
0x14a0;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x14a4;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x14a8;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x14ac;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM14,%XMM13,%XMM2;  (6) 
0x14b1;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x14b5;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x14b9;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x14bd;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x8(%RSP),%XMM2;  (6) 
0x14c3;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	0x68(%RSP),%XMM2,%XMM2;  (6) 
0x14c9;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x14cd;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x14d1;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;  (6) 
0x14d5;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;  (6) 
0x14d9;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;  (6) 
0x14dd;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM0,%XMM0;  (6) 
0x14e1;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM0,%XMM0,%XMM1;  (6) 
0x14e5;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;CMP	%RBP,0x80(%RSP);  (6) 
0x14ed;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;JE	12b8 <kernel+0xf8>;  (6) 
0x14f3;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSS	(%R14,%RBP,4),%XMM0;  (6) 
0x14f9;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	(%R13),%XMM2;  (6) 
0x14ff;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSS	%XMM1,0x4(%RSP);  (6) 
0x1505;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (6) 
0x1509;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	%XMM2,0x60(%RSP);  (6) 
0x150f;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VUCOMISD	%XMM8,%XMM0;  (6) 
0x1514;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;JB	1520 <kernel+0x360>;  (6) 
0x1516;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VSQRTSD	%XMM0,%XMM0,%XMM1;  (6) 
0x151a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;JMP	152e <kernel+0x36e>;  (6) 
0x151c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;NOPL	(%RAX);
0x1520;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;CALL	10a0 <sqrt@plt>;  (6) 
0x1525;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VXORPD	%XMM8,%XMM8,%XMM8;  (6) 
0x152a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVAPD	%XMM0,%XMM1;  (6) 
0x152e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSS	0x4(%R14,%RBP,4),%XMM0;  (6) 
0x1535;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	(%R13,%R12,1),%XMM2;  (6) 
0x153c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;LEA	(%R13,%R12,1),%RBX;  (6) 
0x1541;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	%XMM1,0x58(%RSP);  (6) 
0x1547;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (6) 
0x154b;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	%XMM2,0x50(%RSP);  (6) 
0x1551;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VUCOMISD	%XMM8,%XMM0;  (6) 
0x1556;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;JB	1560 <kernel+0x3a0>;  (6) 
0x1558;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VSQRTSD	%XMM0,%XMM0,%XMM1;  (6) 
0x155c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;JMP	156e <kernel+0x3ae>;  (6) 
0x155e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;XCHG	%AX,%AX;
0x1560;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;CALL	10a0 <sqrt@plt>;  (6) 
0x1565;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VXORPD	%XMM8,%XMM8,%XMM8;  (6) 
0x156a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVAPD	%XMM0,%XMM1;  (6) 
0x156e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSS	0x8(%R14,%RBP,4),%XMM0;  (6) 
0x1575;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	(%RBX,%R12,1),%XMM2;  (6) 
0x157b;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;ADD	%R12,%RBX;  (6) 
0x157e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	%XMM1,0x48(%RSP);  (6) 
0x1584;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM0,%XMM0,%XMM0;  (6) 
0x1588;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	%XMM2,0x40(%RSP);  (6) 
