address;source_location;insn;indent
0x40125e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;LEA	-0x1(%RAX),%R8;
0x401262;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;MOVSS	0xd9a(%RIP),%XMM1;
0x40126a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;MOVSS	0xd96(%RIP),%XMM2;
0x401272;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;NOPW	%CS:(%RAX,%RAX,1);
0x401280;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MOVSS	(%RDX,%R9,4),%XMM3;(0) 
0x401286;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;XORPS	%XMM4,%XMM4;(0) 
0x401289;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;RSQRTSS	%XMM3,%XMM4;(0) 
0x40128d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULSS	%XMM4,%XMM3;(0) 
0x401291;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULSS	%XMM4,%XMM3;(0) 
0x401295;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;ADDSS	%XMM1,%XMM3;(0) 
0x401299;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULSS	%XMM2,%XMM4;(0) 
0x40129d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULSS	%XMM3,%XMM4;(0) 
0x4012a1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MOVSS	%XMM4,(%RCX,%R9,4);(0) 
0x4012a7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;INC	%R9;(0) 
0x4012aa;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;CMP	%R9,%RAX;(0) 
0x4012ad;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JNE	401280 <kernel+0xd0>;(0) 
0x4012af;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;MOVD	%EAX,%XMM1;
0x4012b3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;PSHUFD	$0x44,%XMM1,%XMM1;
0x4012b8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PCMPEQD	%XMM0,%XMM1;
0x4012bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PSHUFD	$-0x4f,%XMM1,%XMM0;
0x4012c1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PAND	%XMM1,%XMM0;
0x4012c5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;MOVD	%XMM0,%EDX;
0x4012c9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;LEA	(,%RAX,8),%R9;
0x4012d1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;PXOR	%XMM0,%XMM0;
0x4012d5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;XOR	%R10D,%R10D;
0x4012d8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JMP	4012f3 <kernel+0x143>;
0x4012da;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;NOPW	(%RAX,%RAX,1);
0x4012e0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:79;LEA	0x1(%R10),%R11;(2) 
0x4012e4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:79;ADD	%R9,%RSI;(2) 
0x4012e7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:79;CMP	%R8,%R10;(2) 
0x4012ea;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:79;MOV	%R11,%R10;(2) 
0x4012ed;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:79;JE	401256 <kernel+0xa6>;(2) 
0x4012f3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:80;MOVSS	(%RCX,%R10,4),%XMM1;(2) 
0x4012f9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;TEST	%RDI,%RDI;(2) 
0x4012fc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JE	401360 <kernel+0x1b0>;(2) 
0x4012fe;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVAPS	%XMM1,%XMM3;(2) 
0x401301;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;SHUFPS	$0,%XMM1,%XMM3;(2) 
0x401305;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;PXOR	%XMM2,%XMM2;(2) 
0x401309;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;XOR	%R11D,%R11D;(2) 
0x40130c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;NOPL	(%RAX);(2) 
0x401310;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVUPD	0x10(%RSI,%R11,8),%XMM4;  (3) 
0x401317;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;CVTPD2PS	%XMM4,%XMM4;  (3) 
0x40131b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVUPD	(%RSI,%R11,8),%XMM5;  (3) 
0x401321;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;CVTPD2PS	%XMM5,%XMM5;  (3) 
0x401325;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;UNPCKLPD	%XMM4,%XMM5;  (3) 
0x401329;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MULPS	%XMM3,%XMM5;  (3) 
0x40132c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;ADDPS	%XMM5,%XMM2;  (3) 
0x40132f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;ADD	$0x4,%R11;  (3) 
0x401333;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;CMP	%RDI,%R11;  (3) 
0x401336;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JB	401310 <kernel+0x160>;  (3) 
0x401338;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVAPS	%XMM2,%XMM3;(2) 
0x40133b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;UNPCKHPD	%XMM2,%XMM3;(2) 
0x40133f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;ADDPS	%XMM2,%XMM3;(2) 
0x401342;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVAPS	%XMM3,%XMM2;(2) 
0x401345;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;SHUFPS	$0x55,%XMM3,%XMM2;(2) 
0x401349;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;ADDSS	%XMM3,%XMM2;(2) 
0x40134d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;ADDSS	%XMM2,%XMM0;(2) 
0x401351;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOV	%RDI,%R11;(2) 
0x401354;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;TEST	$0x1,%DL;(2) 
0x401357;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JE	401370 <kernel+0x1c0>;(2) 
0x401359;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JMP	4012e0 <kernel+0x130>;(2) 
0x40135b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;NOPL	(%RAX,%RAX,1);
0x401360;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;XOR	%R11D,%R11D;(2) 
0x401363;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;NOPW	%CS:(%RAX,%RAX,1);(2) 
0x401370;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MOVSD	(%RSI,%R11,8),%XMM2;  (1) 
0x401376;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;CVTSD2SS	%XMM2,%XMM2;  (1) 
0x40137a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;MULSS	%XMM1,%XMM2;  (1) 
0x40137e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:82;ADDSS	%XMM2,%XMM0;  (1) 
0x401382;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;INC	%R11;  (1) 
0x401385;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;CMP	%R11,%RAX;  (1) 
0x401388;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JNE	401370 <kernel+0x1c0>;  (1) 
0x40138a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:81;JMP	4012e0 <kernel+0x130>;(2) 
0x40138f;:0;NOP;
