address;source_location;insn;indent
0x401257;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PMULUDQ	%XMM1,%XMM7;  (2) 
0x40125b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PSLLQ	$0x20,%XMM7;  (2) 
0x401260;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PADDQ	%XMM5,%XMM7;  (2) 
0x401264;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PADDQ	%XMM8,%XMM7;  (2) 
0x401269;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PSLLQ	$0x3,%XMM7;  (2) 
0x40126e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PADDQ	%XMM3,%XMM7;  (2) 
0x401272;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;PSHUFD	$-0x12,%XMM7,%XMM8;  (2) 
0x401278;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVQ	%XMM7,%R11;  (2) 
0x40127d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVQ	%XMM8,%RBX;  (2) 
0x401282;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVSD	(%R11),%XMM7;  (2) 
0x401287;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVHPD	(%RBX),%XMM7;  (2) 
0x40128b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;DIVPD	%XMM6,%XMM7;  (2) 
0x40128f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;CVTPS2PD	%XMM4,%XMM4;  (2) 
0x401292;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;ADDPD	%XMM7,%XMM4;  (2) 
0x401296;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;CVTPD2PS	%XMM4,%XMM4;  (2) 
0x40129a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;ADD	$0x2,%R10;  (2) 
0x40129e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;CMP	%RDI,%R10;  (2) 
0x4012a1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;JB	401230 <kernel+0x80>;  (2) 
0x4012a3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVAPD	%XMM4,%XMM5;
0x4012a7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;SHUFPS	$0x55,%XMM4,%XMM5;
0x4012ab;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;ADDSS	%XMM4,%XMM5;
0x4012af;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;ADDSS	%XMM5,%XMM0;
0x4012b3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOV	%RDI,%R10;
0x4012b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;CMP	%EAX,%EDI;
0x4012b8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;JE	401200 <kernel+0x50>;
0x4012be;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;JMP	4012c3 <kernel+0x113>;
0x4012c0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;XOR	%R10D,%R10D;
0x4012c3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;MOV	%RAX,%R11;
0x4012c6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;IMUL	%R10,%R11;
0x4012ca;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;ADD	%R9,%R11;
0x4012cd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;LEA	(%RSI,%R11,8),%R11;
0x4012d1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;NOPW	%CS:(%RAX,%RAX,1);
0x4012e0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVSS	(%RDX,%R10,4),%XMM4;  (0) 
0x4012e6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;CVTSS2SD	%XMM4,%XMM4;  (0) 
0x4012ea;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;SQRTSD	%XMM4,%XMM4;  (0) 
0x4012ee;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;MOVSD	(%R11),%XMM5;  (0) 
0x4012f3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;CVTSS2SD	%XMM0,%XMM0;  (0) 
0x4012f7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;DIVSD	%XMM4,%XMM5;  (0) 
0x4012fb;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;ADDSD	%XMM5,%XMM0;  (0) 
0x4012ff;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:167;CVTSD2SS	%XMM0,%XMM0;  (0) 
0x401303;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;INC	%R10;  (0) 
0x401306;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;ADD	%R8,%R11;  (0) 
0x401309;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;CMP	%R10,%RAX;  (0) 
0x40130c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;JNE	4012e0 <kernel+0x130>;  (0) 
0x40130e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:166;JMP	401200 <kernel+0x50>;
