address;source_location;insn;indent
0x4012a7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	0xc(%RDX,%R12,1),%XMM1;  (2) 
0x4012ae;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (2) 
0x4012b2;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (2) 
0x4012b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x4012bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (2) 
0x4012c0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (2) 
0x4012c4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (2) 
0x4012c8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (2) 
0x4012cc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x4012cf;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	0x10(%RDX,%R12,1),%XMM1;  (2) 
0x4012d6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (2) 
0x4012da;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (2) 
0x4012de;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x4012e4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x4012e7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (2) 
0x4012eb;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (2) 
0x4012ef;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (2) 
0x4012f3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (2) 
0x4012f7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	0x14(%RDX,%R12,1),%XMM1;  (2) 
0x4012fe;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (2) 
0x401302;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (2) 
0x401306;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x40130c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (2) 
0x401310;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (2) 
0x401314;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (2) 
0x401318;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (2) 
0x40131c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x40131f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	0x18(%RDX,%R12,1),%XMM1;  (2) 
0x401326;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (2) 
0x40132a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (2) 
0x40132e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x401334;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADD	%R9,%R13;  (2) 
0x401337;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (2) 
0x40133b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (2) 
0x40133f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (2) 
0x401343;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (2) 
0x401347;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	0x1c(%RDX,%R12,1),%XMM1;  (2) 
0x40134e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (2) 
0x401352;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (2) 
0x401356;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R9,%R13,1),%XMM2;  (2) 
0x40135c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (2) 
0x401360;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (2) 
0x401364;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (2) 
0x401368;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (2) 
0x40136c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	$0x20,%R12;  (2) 
0x401370;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	%RBX,%R15;  (2) 
0x401373;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%R12,%R11;  (2) 
0x401376;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JNE	401230 <kernel+0x80>;  (2) 
0x40137c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%EAX,%R10D;(0) 
0x40137f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JE	401200 <kernel+0x50>;(0) 
0x401385;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;MOV	%R8,%R15;(0) 
0x401388;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;MOV	%R10,%R12;(0) 
0x40138b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;NOPL	(%RAX,%RAX,1);(0) 
0x401390;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSS	(%RDX,%R12,4),%XMM1;  (1) 
0x401396;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM1,%XMM1;  (1) 
0x40139a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;SQRTSD	%XMM1,%XMM1;  (1) 
0x40139e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;MOVSD	(%R15),%XMM2;  (1) 
0x4013a3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;DIVSD	%XMM1,%XMM2;  (1) 
0x4013a7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSS2SD	%XMM0,%XMM0;  (1) 
0x4013ab;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;ADDSD	%XMM2,%XMM0;  (1) 
0x4013af;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:70;CVTSD2SS	%XMM0,%XMM0;  (1) 
0x4013b3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;INC	%R12;  (1) 
0x4013b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;ADD	%R9,%R15;  (1) 
0x4013b9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;CMP	%R12,%RAX;  (1) 
0x4013bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JNE	401390 <kernel+0x1e0>;  (1) 
0x4013be;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;JMP	401200 <kernel+0x50>;(0) 
0x4013c3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%RBX;
0x4013c4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R12;
0x4013c6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R13;
0x4013c8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R14;
0x4013ca;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:69;POP	%R15;
0x4013cc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;RET;
0x4013cd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;XORPS	%XMM0,%XMM0;
0x4013d0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../kernel.c:72;RET;
0x4013d1;:0;NOPW	%CS:(%RAX,%RAX,1);
0x4013db;:0;NOPL	(%RAX,%RAX,1);
